label,dispatch_label,hour,dispatch,dispatch_json,dispatch_json_source,next_dispatch_json,freq_csv,freq_png,checkpoint_in,signature_hash,kp,ki,agc_interval,wind_pref_alpha,solar_pref_alpha,agc_allocation_mode,init_mode,apply_governor_targets,apply_dg_targets,governor_target_schedule,dispatch_target_ramp_seconds,agc_gov_output_ramp_frac_pmax_per_min,agc_dg_output_ramp_frac_pmax_per_min,agc_anti_windup_mode,traditional_governor_deadband_hz,traditional_governor_deadband_csv,wind_deadband_hz,solar_deadband_hz,esd_deadband_hz,der_deadband_hz,der_base_ddn,pvd1_base_ddn,esd1_base_ddn,pvd1_tfdb,esd1_tfdb,target_storage_share,achieved_storage_share,storage_scale_factor,storage_scale_applied_factor,scale_esd1_ddn_with_storage,disable_der_frequency_deadband,disable_der_agc,disable_pvd_agc,disable_esd_agc,recompute_ace_raw_on_load,reset_ace_integral_on_load,resume_mode,start_dae_t,end_dae_t,ace_integral_start,ace_raw_start,ace_integral_end,ace_raw_end,agc_freeze_active_start,agc_freeze_on_streak_start,agc_freeze_off_streak_start,agc_freeze_dir_start,agc_freeze_active_end,agc_freeze_on_streak_end,agc_freeze_off_streak_end,agc_freeze_dir_end,der_deadband_disabled_count,traditional_governor_deadband_count,configured_pvd1_deadband_count,configured_esd1_deadband_count,configured_pvd1_ddn,configured_esd1_ddn,configured_wind_pvd1_deadband_count,configured_solar_pvd1_deadband_count,configured_esd1_resource_deadband_count,samples,t_end_s,min_hz,t_min_s,max_hz,t_max_s,final_hz,abs_mean_hz,rms_hz,max_abs_hz,final_abs_hz,share_abs_gt_0p036,share_abs_gt_0p05,zero_crossings,wind_effort,pv_effort,pvd_effort,esd_throughput,gov_droop_effort,gov_paux0_tv,dg_pext0_tv,freq_d1_abs_mean,freq_d1_abs_p95,saturation_fraction,integrator_freeze_fraction,saturation_step_count,integrator_freeze_step_count,agc_request_sum_total_abs_mean,agc_request_sum_total_abs_max,agc_applied_sum_total_abs_mean,agc_applied_sum_total_abs_max,agc_clip_deficit_sum_total_abs_mean,agc_clip_deficit_sum_total_abs_max,agc_saturation_ratio_mean,agc_saturation_ratio_max,agc_freeze_streak_max,agc_freeze_streak_end,agc_unfreeze_streak_end,elapsed_s
h16d2,h16d2,16,2,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h16d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h16d3_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d2_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d2_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h16d1,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,59334.0,60233.0,-38.89430241891036,0.1046471855594213,-86.79763077641229,0.1628891526527839,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0717144596576679,98.0,0.0515454253484204,692.0,0.0242768909297952,0.0341331229179731,0.0369302491465764,0.0717144596576679,0.0242768909297952,0.4988888888888889,0.1277777777777777,23,12.56647499329913,16.54458821068399,29.11106320398312,12.65091392749899,87.56122243954177,0.995177361462364,0.0,0.0091097830677459,0.0229857529834316,0.0,0.0,0,0,0.2049879798202528,0.27504656916062,0.2049879798202528,0.27504656916062,0.0,0.0,0.0,0.0,0,0,0,72.93450087500241
h16d3,h16d3,16,3,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h16d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h17d0_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d3_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h16d3_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h16d2,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,60233.0,61132.0,-86.79763077641229,0.1628891526527839,11.917508602775438,-0.0230946477291597,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0073407978592254,230.0,0.0471858236349742,479.0,-0.0016788403291223,0.024507910024799,0.0263179938810959,0.0471858236349742,0.0016788403291223,0.1177777777777777,0.0,25,2.103575775578466,2.1537607653559228,4.257336540934389,0.5901582659659701,52.03366998483493,1.156609404365006,0.0,0.0082215533927401,0.0197402064680947,0.0,0.0,0,0,0.0738661717747134,0.1653384712460869,0.0738661717747134,0.1653384712460869,1.5419764230904952e-20,3.469446951953614e-18,6.672634457525838e-19,1.501342752943313e-16,0,0,0,68.25317783300125
h17d0,h17d0,17,0,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h17d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h17d1_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d0_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d0_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h16d3,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,61132.0,62031.0,11.917508602775438,-0.0230946477291597,-22.55519815924538,0.0414205852522696,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0433471394564355,649.0,0.0418847673839195,21.0,0.0083669200447999,0.0163275373782929,0.0189855223570757,0.0433471394564355,0.0083669200447999,0.0177777777777777,0.0,109,2.0078137506642353,1.6394716092406512,3.6472853599048864,0.0616773243256689,30.133387050929905,1.396263068143949,0.0,0.0084041627322557,0.0203816912648011,0.0,0.0,0,0,0.031665877746731,0.0590560450245229,0.031665877746731,0.0590560450245229,1.3106799596269212e-19,6.938893903907228e-18,3.9457066076345705e-18,2.2181164519591094e-16,0,0,0,68.6598817080012
h17d1,h17d1,17,1,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h17d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h17d2_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d1_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d1_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h17d0,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,62031.0,62930.0,-22.55519815924538,0.0414205852522696,4.228256966395778,-0.026566671088374,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0397048076351902,460.0,0.0423845848999215,866.0,0.041066115999051,0.0143688827065457,0.0171877245369959,0.0423845848999215,0.041066115999051,0.0244444444444444,0.0,168,1.9034641451111705,1.6518415249595315,3.5553056700707018,0.079895505535956,25.53395545001144,1.7039967355215966,0.0,0.0086430190876927,0.0210524111311327,0.0,0.0,0,0,0.0328373725607767,0.0570982174854608,0.0328373725607767,0.0570982174854608,2.5057116875220543e-20,3.469446951953614e-18,2.15112927460801e-18,1.898756085581357e-16,0,0,0,69.12750016700011
h17d2,h17d2,17,2,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h17d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h17d3_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d2_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d2_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h17d1,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,62930.0,63829.0,4.228256966395778,-0.026566671088374,109.1925037510368,-0.2389516970742827,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0147096128506851,175.0,0.0546414604428902,766.0,0.0466364842907207,0.0264404165409624,0.0291466691799395,0.0546414604428902,0.0466364842907207,0.2488888888888888,0.0122222222222222,40,5.006250904582037,7.678303282028163,12.6845541866102,3.3322042951196917,60.228985806461175,1.15133612386114,0.0,0.0088608625580706,0.0218981159129358,0.0,0.0,0,0,0.1037523896795779,0.237432926193661,0.1037523896795779,0.237432926193661,5.551115123125784e-19,2.7755575615628914e-17,7.9724103416283e-18,2.2032087318846575e-16,0,0,0,69.44261433300562
h17d3,h17d3,17,3,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h17d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h18d0_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d3_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h17d3_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h17d2,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,63829.0,64728.0,109.1925037510368,-0.2389516970742827,124.19359704346242,-0.2335711406521852,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0492912403217138,688.0,0.0552285796419083,44.0,-0.0335964930492971,0.0293167467565243,0.0317152167743805,0.0552285796419083,0.0335964930492971,0.3477777777777778,0.0144444444444444,27,6.755390989972521,10.620937790869698,17.37632878084222,5.085585828377044,69.56333237598807,1.0208233748671152,0.0,0.0084831750947177,0.0211607181091395,0.0,0.0,0,0,0.3016054134533228,0.358861081880066,0.3016054134533228,0.358861081880066,1.4802973661668757e-18,5.551115123125783e-17,4.806407036974093e-18,1.9526500694020503e-16,0,0,0,69.01185683399672
h18d0,h18d0,18,0,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h18d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h18d1_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d0_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d0_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h17d3,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,64728.0,65627.0,124.19359704346242,-0.2335711406521852,-9.089229257765204,0.0355803155751433,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0532922160123483,300.0,-0.0033551306274914,746.0,-0.0394599933324535,0.0329466691728939,0.0339070844161543,0.0532922160123483,0.0394599933324535,0.3733333333333333,0.0044444444444444,0,5.223547029365194,4.542469800381459,9.766016829746654,4.150390955495984,79.56089389003819,0.8513738119994755,0.0,0.0087900657960914,0.0210237381239362,0.0,0.0,0,0,0.0994461660017037,0.2415002434927529,0.0994461660017037,0.2415002434927529,6.8617950827527035e-19,2.7755575615628914e-17,7.636184381354865e-18,1.88878837977756e-16,0,0,0,72.73901879100595
h18d1,h18d1,18,1,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h18d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h18d2_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d1_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d1_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h18d0,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,65627.0,66526.0,-9.089229257765204,0.0355803155751433,-119.13663542294546,0.2544555850366767,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0516031141272743,57.0,0.0072199348610757,559.0,-0.0366945901719883,0.027320189699087,0.0291037956134365,0.0516031141272743,0.0366945901719883,0.2177777777777777,0.0011111111111111,20,3.248530333519458,2.63688693352644,5.885417267045899,1.873686849821866,61.05811375226108,1.0174187435100384,0.0,0.0082361377724826,0.0199383357159588,0.0,0.0,0,0,0.147070281660207,0.2536548930488196,0.147070281660207,0.2536548930488196,0.0,0.0,0.0,0.0,0,0,0,70.7202232080017
h18d2,h18d2,18,2,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h18d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h18d3_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d2_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d2_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h18d1,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,66526.0,67425.0,-119.13663542294546,0.2544555850366767,-132.70863355658383,0.2470031966036191,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0545424547439776,286.0,0.0488208115818578,731.0,0.0417552619264149,0.0290708577478922,0.0310824763770019,0.0545424547439776,0.0417552619264149,0.3144444444444444,0.0055555555555555,33,4.733080597250749,5.706787127954354,10.439867725205104,3.3493392140716876,67.88280247868241,1.0859697055731097,0.0,0.0081351972624534,0.0200110173534846,0.0,0.0,0,0,0.3179210274957221,0.3787242729319492,0.3179210274957221,0.3787242729319492,2.4671622769447923e-19,5.551115123125783e-17,7.79554037179474e-19,1.7539965836538163e-16,0,0,0,67.7337635829972
h18d3,h18d3,18,3,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h18d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h19d0_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d3_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h18d3_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h18d2,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,67425.0,68324.0,-132.70863355658383,0.2470031966036191,-14.401175784858747,0.0145079474331696,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0091939661480289,576.0,0.052813075452387,259.0,0.0324136125508189,0.0293475697200012,0.0313423798803878,0.052813075452387,0.0324136125508189,0.3355555555555555,0.0022222222222222,16,4.980458319189075,8.04598764509902,13.026445964288094,3.5980449129256193,68.77150102823951,1.0237300694299964,0.0,0.0087828508088318,0.0216141647472927,0.0,0.0,0,0,0.1191171375587263,0.2546619534672035,0.1191171375587263,0.2546619534672035,0.0,0.0,0.0,0.0,0,0,0,66.26264262499899
h19d0,h19d0,19,0,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h19d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h19d1_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d0_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d0_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h18d3,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,68324.0,69223.0,-14.401175784858747,0.0145079474331696,6.752694209844209,-0.0145238396160152,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0438927490983154,838.0,0.0452609440408835,17.0,0.0023094073389229,0.0157735057160091,0.0187352864233952,0.0452609440408835,0.0023094073389229,0.0344444444444444,0.0,142,1.8684285339385325,1.7225537900899526,3.590982324028485,0.1949045003594755,29.26966320132575,1.5119610318857326,0.0,0.0082964078870423,0.0200065417428485,0.0,0.0,0,0,0.0250272062500281,0.0517608711428622,0.0250272062500281,0.0517608711428622,1.4648776019359705e-19,6.938893903907228e-18,5.6580714787093444e-18,1.8938638105697406e-16,0,0,0,66.95748758300033
h19d1,h19d1,19,1,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h19d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h19d2_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d1_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d1_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h19d0,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,69223.0,70122.0,6.752694209844209,-0.0145238396160152,-9.32105349818935,0.0305736128162713,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.046675156361633,717.0,0.0408810330895326,375.0,-0.0270555687525897,0.0152241945435113,0.0178745091148831,0.046675156361633,0.0270555687525897,0.0155555555555555,0.0,101,2.04011277691492,1.54041871304318,3.5805314899581004,0.0829592323435201,27.369576903139095,1.422118460299156,0.0,0.0080730842905633,0.020608764300998,0.0,0.0,0,0,0.0132707144725316,0.0409105718883514,0.0132707144725316,0.0409105718883514,3.2766998990673023e-20,3.469446951953614e-18,2.152607998022468e-18,2.1637754341376798e-16,0,0,0,66.95675800000026
h19d2,h19d2,19,2,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h19d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h19d3_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d2_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d2_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h19d1,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,70122.0,71021.0,-9.32105349818935,0.0305736128162713,18.545290929314408,-0.0586705341500306,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0451500830398576,145.0,0.0489341321800429,899.0,0.0489341321800429,0.0214017493307796,0.0240587030369688,0.0489341321800429,0.0489341321800429,0.1011111111111111,0.0,59,2.597218981648468,2.3860725354517527,4.983291517100221,0.930190097371664,44.01957466241491,1.1515005857234044,0.0,0.0079294699305303,0.0201807789170764,0.0,0.0,0,0,0.0439372975986908,0.0855959486654339,0.0439372975986908,0.0855959486654339,3.469446951953614e-20,6.938893903907228e-18,1.5032629372801226e-18,1.8676854854996782e-16,0,0,0,67.08468133299903
