label,dispatch_label,hour,dispatch,dispatch_json,dispatch_json_source,next_dispatch_json,freq_csv,freq_png,checkpoint_in,signature_hash,kp,ki,agc_interval,wind_pref_alpha,solar_pref_alpha,agc_allocation_mode,init_mode,apply_governor_targets,apply_dg_targets,governor_target_schedule,dispatch_target_ramp_seconds,agc_gov_output_ramp_frac_pmax_per_min,agc_dg_output_ramp_frac_pmax_per_min,agc_anti_windup_mode,traditional_governor_deadband_hz,traditional_governor_deadband_csv,wind_deadband_hz,solar_deadband_hz,esd_deadband_hz,der_deadband_hz,der_base_ddn,pvd1_base_ddn,esd1_base_ddn,pvd1_tfdb,esd1_tfdb,target_storage_share,achieved_storage_share,storage_scale_factor,storage_scale_applied_factor,scale_esd1_ddn_with_storage,disable_der_frequency_deadband,disable_der_agc,disable_pvd_agc,disable_esd_agc,recompute_ace_raw_on_load,reset_ace_integral_on_load,resume_mode,start_dae_t,end_dae_t,ace_integral_start,ace_raw_start,ace_integral_end,ace_raw_end,agc_freeze_active_start,agc_freeze_on_streak_start,agc_freeze_off_streak_start,agc_freeze_dir_start,agc_freeze_active_end,agc_freeze_on_streak_end,agc_freeze_off_streak_end,agc_freeze_dir_end,der_deadband_disabled_count,traditional_governor_deadband_count,configured_pvd1_deadband_count,configured_esd1_deadband_count,configured_pvd1_ddn,configured_esd1_ddn,configured_wind_pvd1_deadband_count,configured_solar_pvd1_deadband_count,configured_esd1_resource_deadband_count,samples,t_end_s,min_hz,t_min_s,max_hz,t_max_s,final_hz,abs_mean_hz,rms_hz,max_abs_hz,final_abs_hz,share_abs_gt_0p036,share_abs_gt_0p05,zero_crossings,gov_paux0_tv,dg_pext0_tv,freq_d1_abs_mean,freq_d1_abs_p95,saturation_fraction,integrator_freeze_fraction,saturation_step_count,integrator_freeze_step_count,agc_request_sum_total_abs_mean,agc_request_sum_total_abs_max,agc_applied_sum_total_abs_mean,agc_applied_sum_total_abs_max,agc_clip_deficit_sum_total_abs_mean,agc_clip_deficit_sum_total_abs_max,agc_saturation_ratio_mean,agc_saturation_ratio_max,agc_freeze_streak_max,agc_freeze_streak_end,agc_unfreeze_streak_end,elapsed_s
h12d2,h12d2,12,2,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h12d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h12d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d2_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d2_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h12d1,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,44950.0,45849.0,-8.687971673088178,0.0338110615534761,-103.9098125114972,0.2113938131170396,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0562568521105677,136.0,0.0297757147486388,682.0,-0.0081047349071328,0.0248218584969651,0.0279873717793883,0.0562568521105677,0.0081047349071328,0.2311111111111111,0.0066666666666666,64,0.9224676638604066,0.0,0.0091617489362022,0.0214114163529346,0.0,0.0,0,0,0.1498068745171173,0.2186189724911943,0.1498068745171173,0.2186189724911943,0.0,0.0,0.0,0.0,0,0,0,87.69634554200456
h12d3,h12d3,12,3,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h12d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h13d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d3_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h12d3_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h12d2,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,45849.0,46748.0,-103.9098125114972,0.2113938131170396,-39.146270536601435,0.0651730127794237,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0310849562474535,73.0,0.0479559615140168,621.0,0.0297494972648015,0.0221338633605645,0.0243733023457794,0.0479559615140168,0.0297494972648015,0.0766666666666666,0.0,43,1.018230997496833,0.0,0.0093058166354638,0.0226468757935129,0.0,0.0,0,0,0.1597397236248428,0.2364180099150519,0.1597397236248428,0.2364180099150519,0.0,0.0,0.0,0.0,0,0,0,79.13560795900412
h13d0,h13d0,13,0,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h13d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h13d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d0_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d0_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h12d3,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,46748.0,47647.0,-39.146270536601435,0.0651730127794237,-118.84715838319126,0.2535873486820652,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0531188787640601,807.0,0.0297494972648015,0.0,-0.0360386211239949,0.0205873212088698,0.0231698341847677,0.0531188787640601,0.0360386211239949,0.0744444444444444,0.0033333333333333,61,1.0436948160931574,0.0,0.0094862891808222,0.0229167728874743,0.0,0.0,0,0,0.1465261778165227,0.2531592686217578,0.1465261778165227,0.2531592686217578,6.167905692361981e-20,1.3877787807814457e-17,5.803669726371015e-19,1.3058256884334783e-16,0,0,0,81.25781558299786
h13d1,h13d1,13,1,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h13d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h13d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d1_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d1_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h13d0,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,47647.0,48546.0,-118.84715838319126,0.2535873486820652,-108.93030024278164,0.2047574752081022,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0556285652495436,67.0,0.0534088095855045,795.0,0.0297123022164669,0.0284789420142269,0.0302995402930545,0.0556285652495436,0.0297123022164669,0.2488888888888888,0.0066666666666666,19,0.8565897512762852,0.0,0.0096518503682508,0.0248779732001098,0.0,0.0,0,0,0.2910811661468619,0.3514925147855215,0.2910811661468619,0.3514925147855215,0.0,0.0,0.0,0.0,0,0,0,85.9701509999868
h13d2,h13d2,13,2,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h13d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h13d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d2_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d2_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h13d1,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,48546.0,49445.0,-108.93030024278164,0.2047574752081022,-8.172178887640051,-0.0011411385266415,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0162881504888012,345.0,0.0537190245474761,854.0,0.0396496514782818,0.0253305980787527,0.027555468931275,0.0537190245474761,0.0396496514782818,0.1666666666666666,0.0022222222222222,46,0.985248489248036,0.0,0.0106152955661151,0.0259297205141848,0.0,0.0,0,0,0.1150891820359186,0.2063139499065421,0.1150891820359186,0.2063139499065421,0.0,0.0,0.0,0.0,0,0,0,82.57606058300007
h13d3,h13d3,13,3,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h13d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h14d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d3_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h13d3_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h13d2,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,49445.0,50344.0,-8.172178887640051,-0.0011411385266415,-24.59247414158671,0.0664407935084526,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0404921405803837,882.0,0.0432359169073981,36.0,-0.0391289007375927,0.0173377593911326,0.0199001051502399,0.0432359169073981,0.0391289007375927,0.0233333333333333,0.0,89,0.9814657816676748,0.0,0.0091130991645436,0.0224682025403968,0.0,0.0,0,0,0.0227043910484774,0.061099759443017,0.0227043910484774,0.061099759443017,8.480870326997724e-20,3.469446951953614e-18,4.9221437930347675e-18,2.0031012249011572e-16,0,0,0,81.7475675829919
h14d0,h14d0,14,0,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h14d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h14d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d0_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d0_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h13d3,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,50344.0,51243.0,-24.59247414158671,0.0664407935084526,-138.86561977579814,0.2974518688173391,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0533980264943045,519.0,0.0041380264381984,241.0,-0.0447179801944264,0.028268263682577,0.0292361151875888,0.0533980264943045,0.0447179801944264,0.1511111111111111,0.0033333333333333,2,0.8800905461323598,0.0,0.0097667131286681,0.0244663375867697,0.0,0.0,0,0,0.1710792547573935,0.2913839217638401,0.1710792547573935,0.2913839217638401,1.2335811384723962e-19,2.7755575615628914e-17,5.306384427583912e-19,1.1939364962063799e-16,0,0,0,80.19219575001625
h14d1,h14d1,14,1,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h14d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h14d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d1_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d1_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h14d0,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,51243.0,52142.0,-138.86561977579814,0.2974518688173391,-80.66393017471252,0.1448691889220415,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0447179801944264,0.0,0.0587696373938628,870.0,0.0373212479523354,0.0266227571881051,0.0291458212897528,0.0587696373938628,0.0373212479523354,0.2455555555555555,0.0111111111111111,43,1.0619498367303608,0.0,0.0100784163743263,0.0246801152908866,0.0,0.0,0,0,0.2659731857646794,0.3330319201465679,0.2659731857646794,0.3330319201465679,0.0,0.0,0.0,0.0,0,0,0,77.75765008298913
h14d2,h14d2,14,2,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h14d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h14d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d2_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d2_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h14d1,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,52142.0,53041.0,-80.66393017471252,0.1448691889220415,62.499074026085175,-0.1420105590364254,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,0.0043992650444124,850.0,0.0544769853013171,130.0,0.0385768956559084,0.0353903577955978,0.0361685688914377,0.0544769853013171,0.0385768956559084,0.4922222222222222,0.0111111111111111,0,0.7440660587241436,0.0,0.0107864637836491,0.0247155843141903,0.0,0.0,0,0,0.0690136793960317,0.1444251270710553,0.0690136793960317,0.1444251270710553,2.4671622769447923e-19,1.3877787807814457e-17,3.8618114120390704e-18,1.8318809403626352e-16,0,0,0,76.02596204198198
h14d3,h14d3,14,3,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h14d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h15d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d3_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h14d3_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h14d2,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,53041.0,53940.0,62.499074026085175,-0.1420105590364254,87.34967550786538,-0.1627688346326996,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0484729749608847,740.0,0.0519603033928328,53.0,-0.0270533251315874,0.0238292211135067,0.0260784442236757,0.0519603033928328,0.0270533251315874,0.1366666666666666,0.0011111111111111,37,1.0182507270841024,0.0,0.0099773642950905,0.0257283897342985,0.0,0.0,0,0,0.2058699457730116,0.2565180739841713,0.2058699457730116,0.2565180739841713,9.868649107779171e-19,2.7755575615628914e-17,4.943484453265539e-18,1.6694117144995035e-16,0,0,0,79.19074579098378
h15d0,h15d0,15,0,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h15d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h15d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d0_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d0_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h14d3,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,53940.0,54839.0,87.34967550786538,-0.1627688346326996,-28.397032804718904,0.0707666031658182,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0547495261332264,720.0,0.0097993807310947,34.0,-0.0316837586312512,0.0286864725008607,0.0304913911665136,0.0547495261332264,0.0316837586312512,0.2455555555555555,0.0122222222222222,10,0.9688848573225044,0.0,0.0101356615932348,0.0250067216354901,0.0,0.0,0,0,0.0798866830881988,0.1714696238578783,0.0798866830881988,0.1714696238578783,7.170190367370804e-19,2.7755575615628914e-17,6.790794539462744e-18,2.1611124811832552e-16,0,0,0,82.08021804201417
h15d1,h15d1,15,1,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h15d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h15d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d1_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d1_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h15d0,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,54839.0,55738.0,-28.397032804718904,0.0707666031658182,4.91145242983049,-0.028494635359449,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0582754670631535,19.0,0.0508158985850748,828.0,0.0423395249428359,0.0265166935749178,0.0287778897482844,0.0582754670631535,0.0423395249428359,0.2055555555555555,0.0066666666666666,33,0.921816792487709,0.0,0.0099573363618464,0.0249114350057502,0.0,0.0,0,0,0.0794109151277407,0.1376653034132284,0.0794109151277407,0.1376653034132284,6.372699436053687e-20,1.3877787807814457e-17,1.947264274926331e-18,1.5332892844456002e-16,0,0,0,79.63651495799422
h15d2,h15d2,15,2,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h15d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h15d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d2_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d2_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h15d1,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,55738.0,56637.0,4.91145242983049,-0.028494635359449,26.682492485090037,-0.0311128740118821,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.051428758827543,821.0,0.0544441699694786,15.0,-0.0504583014927373,0.0271386184666608,0.0295506664314007,0.0544441699694786,0.0504583014927373,0.2311111111111111,0.0133333333333333,35,1.022468020331732,0.0,0.0107664627861685,0.0265092359113374,0.0,0.0,0,0,0.0969766973877032,0.1485036758698356,0.0969766973877032,0.1485036758698356,7.7098821154524765e-19,2.7755575615628914e-17,7.480551218273231e-18,1.9851352146930375e-16,0,0,0,81.77334720900399
h15d3,h15d3,15,3,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h15d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/dispatches_day96_curveorig_opf_aligned_dyncase_slack47_pmax730_sn730_alpha098/h16d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d3_frequency.csv,/Applications/openandes/demo/demo/deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h15d3_frequency.png,/Applications/openandes/demo/demo/deadband/results/checkpoints/99034823d168/end_h15d2,99034823d168,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.025,0.015,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,56637.0,57536.0,26.682492485090037,-0.0311128740118821,-78.55137345429743,0.1611786176987947,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.057513827132396,49.0,0.027767534901133,868.0,-0.0092423373927452,0.0269517888718671,0.0298600986222341,0.057513827132396,0.0092423373927452,0.2677777777777778,0.0133333333333333,44,1.018129447487507,0.0,0.0099762346576933,0.0245897085796773,0.0,0.0,0,0,0.0934637635380772,0.1678584238118619,0.0934637635380772,0.1678584238118619,3.854941057726238e-21,8.673617379884035e-19,7.290470401736785e-19,1.6403558403907764e-16,0,0,0,80.45255070799612
